date,household_id,num_occupants,avg_temperature_c,appliance_usage_hours,ac_usage_hours,heater_usage_hours,solar_generation_kwh,humidity_pct,weekday,electricity_price,peak_hour_usage,energy_consumption_kwh
2024-02-12,H1,1,23.39231054784763,12.976325318210614,6.282012438661042,7.139099911325752,18.586310899218272,20.236435242416345,Weekend,8.86312065149115,2.123732417939071,29.004880426388954
2024-02-13,H2,4,19.86457796305096,14.880722726266114,4.634658968992765,3.4954935273197583,11.454617105062132,61.13140651772624,Weekend,5.33996535303211,2.2682558908407775,38.85836675838679
2024-02-14,H4,3,20.32195572303498,1.665251360704633,1.562752392999176,7.57729468459604,2.3937542515157006,71.90877698456359,Weekday,3.68961152216495,1.5703843952176482,28.349877542013875
2024-02-15,H5,5,11.42391874877266,2.400537753970636,0.4791201917886667,4.281849145021731,12.42457048664032,48.77625803324299,Weekend,4.298351503974842,0.9857904734689493,10.406423113264758
2024-02-16,H3,4,23.458225523152784,4.160162176222027,5.012516127013589,4.4243872185137185,6.832337263769661,53.63462660726255,Weekend,4.866382765540913,2.9104493550859245,45.1151778699377
2024-02-17,H5,3,37.09693324805775,6.016756340873161,6.617344464043994,4.1810855105618625,17.782663260811148,?,Weekday,5.24105608354402,4.745154399397858,17.33882670404715
2024-02-18,H1,5,36.44285498580804,2.987432057866658,7.113548487193027,2.959018085333957,18.510944646054003,27.590592745830616,Weekend,4.042079177266735,0.27065170461870625,17.0473956421935
2024-02-19,H4,3,34.38867250433454,11.98734802800666,6.875198481946451,4.268255739952567,18.55989727850305,71.12690832531203,?,3.3057482383645027,0.06669524363577317,42.426562044775245
2024-02-20,H2,5,38.806828626592164,6.214516969306491,?,6.834934190465099,4.357145341275888,52.173074816759446,?,?,3.6736994969919854,25.67423795111228
2024-02-21,H3,1,19.196518793060022,1.865783641605813,6.242371256620583,7.050083537508885,13.659399172559555,81.54080592103517,Weekday,8.322821236844511,1.4376793908746306,46.86938643781238
2024-02-22,H1,1,37.8480085645949,11.136445472949015,2.093841063797762,7.707590892878902,?,?,Weekday,7.559517965838274,1.9380058647319687,25.788858996496508
?,H5,5,11.347834556908861,5.896211162010026,1.5633704338019072,4.8426131736795845,6.110779259270052,24.031537660878215,Weekend,3.556239203642601,4.5934253184550045,32.376602577890964
2024-02-24,H2,3,?,7.843206579907648,0.27721446143698536,5.977099287489702,7.935157488728306,30.92871835880383,?,4.841268933726498,2.447761897438177,35.7161771754855
2024-02-25,H3,3,12.28052752291293,10.898444524048521,1.7571425441888366,6.265288144492805,5.245606813258201,63.48865817909552,Weekend,8.344037156122596,1.973940451854741,38.96925507496225
2024-02-26,H3,5,37.76278505821119,8.59985221747564,9.748763909727343,2.001686697196357,8.98886875849315,60.09202332932415,Weekday,8.766114041324757,1.965536691752321,40.32514369836368
2024-02-27,H2,3,20.140701395900777,4.497067478609446,2.652823070796745,6.827871368943702,10.805544521299044,32.65678396998691,Weekend,4.709800854243005,0.8304407960286059,7.774278468198084
2024-02-28,H1,4,33.729404993788506,11.539505693047051,1.099768263694858,7.566645713666026,1.6984011437305813,28.060718058890878,Weekend,3.2830204606391717,1.9502180235748934,24.81052121548453
2024-02-29,H2,1,32.4736710322462,6.9809769344564705,7.11258195736204,4.330060049258934,1.1275198197800473,80.51710756213856,Weekend,9.067574691534155,0.5843496974893864,25.45519731666179
2024-03-01,H4,?,23.974913446999388,14.175104860689794,5.352610539574432,7.428628415786844,9.794720600836888,39.668887850799024,Weekday,4.658557929420967,2.5378128922859715,43.79075517355521
2024-03-02,H5,5,12.469782821852203,14.545239171703768,7.8419233710314735,4.153591418263073,10.582491502315989,87.11736714471947,Weekend,5.662550010693592,2.6974200219112,29.687991975569012
2024-03-03,H4,4,15.998950022482195,1.4507384044031753,4.1962457932221175,1.9211608163265455,4.602767180267091,76.71183290320693,Weekday,?,2.7043001936266666,30.420569596870934
?,H2,5,12.28507665648259,7.70012308998095,7.730887676138209,3.0872786657954823,7.131113189129041,22.52699432492865,Weekend,3.3982796854555763,4.219680474645853,5.9830006904955555
?,H4,?,36.77391552258004,2.138856668203384,1.0473041292079865,2.488265152738327,13.17599984855757,48.03403158207752,Weekend,7.178969314309345,3.1046980932337704,13.077980703021328
2024-03-06,H1,?,31.629140719182217,6.905789037621388,7.600381767511849,3.8995552021774627,0.7527788682482295,20.217786404944622,Weekend,8.36339754451106,4.32780957839828,16.544281018224197
2024-03-07,H1,5,23.430616817053316,3.1073067081921275,5.059677207413129,6.962049328739566,12.819771519234903,32.578951358132784,Weekend,3.3642641838872436,0.8585059257426325,17.64867551967959
2024-03-08,H3,1,27.293459057545917,8.797444946696631,3.136538100615527,2.3233054408112084,19.459719166829764,52.3481398502557,Weekend,7.184371758119299,1.600714382640573,38.660124601512
2024-03-09,H3,4,16.043999986303014,10.301600371157013,9.128798216561998,5.914615846825438,6.62458140046823,28.940335305053587,Weekday,8.243993181203711,0.9971812034593763,6.663998204064354
2024-03-10,H2,2,31.615537347537757,14.291276473593735,4.249824571085582,7.967891524909278,7.643936253337282,21.420167771507312,?,?,2.857372274123766,?
?,H4,5,35.420320892614505,5.717617575225064,7.621888063553235,4.109279680443298,?,23.161691773380216,Weekend,5.958185925094485,4.207181998872607,29.69914781826697
2024-03-12,H5,5,27.056626512456585,8.117742879047809,6.283839193934227,7.629502192374101,0.55911995479756,83.11898925766761,Weekend,4.790213153183008,0.6301592865742056,33.18712576385978
2024-03-13,?,4,28.19325328403598,13.251542682833227,7.392644807586111,1.5855125958207932,13.40134698952523,74.61203956882068,Weekday,5.4109805286239405,3.2589637799673628,26.063292194453172
2024-03-14,H1,3,37.00818854005605,4.516799599130488,8.23001646545897,3.335214490647065,?,88.5423313891365,Weekend,5.980905864393601,2.95947361296754,25.66130765096238
2024-03-15,H1,3,36.79949025531526,10.073962246992034,?,2.995692366535474,0.9274680125443724,71.9228066223028,Weekend,7.105076356141613,4.969586907926244,35.73802485555376
2024-03-16,H2,3,28.01139498649177,3.306118529320649,?,7.695116194211297,12.554594275627197,49.09044450101484,Weekend,9.348233447775595,0.005204549851043905,28.334732117908185
2024-03-17,H2,3,33.52074481227446,5.9370186668488305,4.319770486261233,7.221476963927684,13.108574767843816,71.75362278851237,Weekend,7.921650370756255,4.547987193439108,18.2911592290509
2024-03-18,?,3,33.650097737571855,12.077599912040707,1.1669796684250289,4.824783346207891,5.119969440022471,46.47490051525287,Weekday,8.717031656602275,2.1824120672192677,11.511695483647056
2024-03-19,H1,1,39.42276326695199,1.5980568282889531,2.1989142965351727,3.4481526611974402,13.076947152710135,55.2630154264206,Weekday,9.137941990040455,4.843803257577741,45.3005546617167
2024-03-20,H1,3,30.59689537693083,9.872132962191799,2.1645511568886655,5.0421301384979325,7.11155007254733,23.107886729058894,Weekend,7.915806010937494,1.2492924633055909,28.917087808905652
2024-03-21,H5,2,37.598416832189926,?,3.8459565255919834,3.8387847718484407,18.900002282672883,41.64999634275898,Weekend,7.60919553920134,4.998483236562029,21.294121510670262
2024-03-22,H3,3,12.081878823698894,12.421533692416808,9.319024792876627,3.285625937078847,5.514571415580452,88.47003197903004,Weekend,5.482945968982655,0.7385775645082349,12.03620146636682
2024-03-23,H5,4,25.943749665000432,7.348074146873163,?,1.7919816964690058,?,34.99265550717357,Weekend,5.108130943435376,4.00072996553954,35.55191623327922
2024-03-24,H4,1,27.5229948178107,10.962482025060462,2.8517792637383774,5.784459857039906,11.667858452020102,21.089149808943912,Weekend,4.186636650943413,0.7413281128103483,?
2024-03-25,H4,1,21.59897598995227,3.261327460802929,4.9236121217786435,4.77029906121403,13.932743477722818,62.001974420833676,Weekend,8.99754622086519,4.085427270661956,24.337043741113092
2024-03-26,H1,2,17.837810937558228,9.643025427071798,0.6669878893358983,4.869510688829876,19.974672773078133,37.61999314464067,?,8.428322150127507,2.3538036895381915,35.78646483810151
2024-03-27,H4,2,23.479467827815682,13.199110927856168,5.969934145036529,?,19.38933188931815,71.80807886346767,Weekend,3.5165183598218936,4.294026079711325,43.18641861533091
2024-03-28,H5,4,26.427743604599545,13.349175022659072,7.964579464936687,1.879742327398711,1.593337392357299,37.14999236060035,Weekday,6.37828162235127,3.288413689684218,16.251233416607327
2024-03-29,H4,4,35.3776937103827,7.015445263854816,0.04103507559904851,3.1005427789715165,5.40281771506675,49.82028421885863,Weekend,9.35904243977841,2.4361584375838703,?
2024-03-30,H5,4,34.47385754657142,4.832310014864963,0.34540349850813,7.767445559909416,0.31553071457078863,?,Weekend,8.04746007103213,3.368549088803119,49.213280378898986
2024-03-31,H5,2,17.837926342032823,12.876150887623746,6.833996178877814,3.8687343330380335,16.05501984169803,78.98347817690217,Weekday,4.281803784255963,0.778009435593795,?
2024-04-01,?,4,39.461667467603476,4.541012073493448,6.976225442043087,3.2954772093245914,18.646034643793946,83.46128523045446,Weekday,5.614014459315118,3.8133373962653194,7.829497954772749
2024-04-02,H2,4,37.841729192488714,2.184805994576017,8.569296357855599,4.498730855045052,10.785198491985843,64.58965043760628,Weekend,8.438175236192762,0.3214884278104846,33.35770665564462
2024-04-03,H1,4,20.07017170464332,7.197817528925881,4.2050418503385085,6.750936722883381,13.702162373971712,29.78851660296514,Weekday,3.8383174916932234,0.847806185558449,15.843255738470667
2024-04-04,H5,2,?,8.210290721705617,1.7806467262326608,1.737042033461492,3.7720904698164492,58.41075344122271,Weekend,4.24696345605544,4.014903645908051,21.076446038881606
2024-04-05,H3,4,29.474033882933913,1.901689573401289,8.380664834725732,3.96505109238763,18.962074410574544,75.7380856262499,Weekday,5.095288473727431,0.6377142718284218,37.51416593163009
2024-04-06,H1,1,16.263722192554695,7.391819135052025,0.27818160562831484,2.3792334974188973,19.785096470594453,27.06838700956997,Weekday,7.998615099448472,3.1225498080015255,7.049600037974172
2024-04-07,H3,5,32.33414426162679,5.051408239772436,1.0029220527491767,5.832783688268565,4.821179265457904,23.07931580310315,Weekday,8.020695464204792,4.068471060891211,15.414092216688719
2024-04-08,H5,1,39.33153568463438,8.144588117477053,8.525411335894178,6.450248782025931,18.673569669331027,31.66024649327418,Weekday,9.210466646373323,4.952645928194218,?
2024-04-09,H2,3,22.468122989787236,6.68379926500919,7.028520742323644,3.8487336660550575,19.83680549150972,56.86079929827766,Weekday,?,1.6783005301765392,40.63815714729658
2024-04-10,H2,5,12.746747866400169,14.504139682802546,4.814490523333487,?,?,52.090658213883046,Weekday,6.75498012958265,2.5171746280040446,8.969889536396945
2024-04-11,H1,5,17.838944909996638,8.374954013376758,?,?,10.456776738702448,26.32503866899899,Weekday,3.7826950099218344,2.628988677397073,10.41334409850666
2024-04-12,H3,3,16.865638284873413,?,8.867758849116605,0.58946677418652,19.85162457778874,33.99614813117772,Weekend,8.086196705836226,2.9125472422208825,16.749058736844617
?,H5,1,34.943224307154594,6.1286852122110895,4.472216022964477,2.851575133525728,16.268982315298025,77.48425421266168,Weekday,7.8756697731721435,?,36.65775558358278
2024-04-14,H5,4,25.80442280477797,5.96946675592478,3.322461672898722,5.696339196610179,10.66531667843196,35.96931378628479,Weekday,4.773682612485441,4.195051306852793,38.97093016175234
2024-04-15,H1,3,10.980985264598477,6.6318825880783265,?,1.5100180296631445,8.725832067925603,61.52574255430981,Weekday,6.664180796077162,4.552616666273454,26.813047296526406
2024-04-16,H5,5,32.825295934425874,14.418121689666037,2.335957035810715,4.127176733471245,2.218287181882952,26.063887041527664,Weekend,8.792774424737143,1.6358732151218625,47.820721678584576
2024-04-17,H2,1,22.701206677479114,14.67927124049571,7.397399171472056,0.8715518923546313,18.442181565070427,84.91858746417518,?,8.197870516848408,2.258622943670367,27.44208444811905
2024-04-18,H5,5,15.310281161358427,14.188296047067817,5.4368931631681505,1.3143983005404012,?,69.10252382479325,Weekday,5.8122391342127555,0.8560693894295851,33.595117218345216
2024-04-19,H2,3,31.03716647920263,10.878695866674622,7.314373056164115,2.005657089984064,4.010575096605066,?,Weekday,9.271310934883616,2.387925694436117,34.04494948124844
2024-04-20,H1,4,27.92793767195923,1.4007120770954333,6.0227921671419,3.806363585223049,5.341820226190627,78.21312155402529,Weekday,4.862696636988629,3.6183178687938766,33.69135130612854
2024-04-21,H3,5,18.267516724163595,6.7193600243652565,9.948218702145336,3.7848605938651545,5.0996705280096215,55.835959528296925,Weekend,6.018286494875333,0.2679302044714288,46.57018478838333
2024-04-22,H4,3,11.85520216892202,14.035547981421686,?,1.351706305375111,18.74880713483427,87.55445399664853,Weekday,5.291512847925698,2.891384811821958,?
2024-04-23,H2,5,?,12.57917178550058,7.7473998380528695,0.08951010964928763,4.80367748553226,64.1676534726097,Weekday,7.663605511467194,0.18625182514963978,18.306653853772
2024-04-24,H3,2,20.74582492480053,10.236632224761342,9.016085550238166,?,4.61768895425015,29.367165238901368,Weekend,9.99447802376191,1.554108849679231,19.97524210320649
2024-04-25,H5,4,31.697116771187417,4.63379750332804,2.1536329338850324,5.287215060590265,19.229061811749304,47.400394156920896,Weekday,9.323604054542548,0.11138789648275471,?
2024-04-26,H5,5,25.80923746245366,8.071344764425962,5.957040650983508,1.249612208528469,5.648212665529502,86.22732406968322,Weekday,4.60174176503562,1.124854456051592,12.821469912663254
2024-04-27,H3,4,12.84826194203287,10.48524136706683,3.6132266268183857,5.436928322769803,4.517863949227799,89.91644926920135,Weekend,9.517182931133078,4.1647209201331545,25.185849194513928
2024-04-28,H3,1,20.693615817002218,9.535216796912076,9.15302320997379,0.8498176729104312,17.57581011764299,30.530847226453695,Weekday,9.71767993236078,3.9525886197792555,12.257738301330626
2024-04-29,H1,4,37.29950544603806,7.954537795880798,8.102928769549028,7.290688835312793,8.047217339240758,40.33202700145379,Weekend,7.038938625084289,1.3134343220806715,37.88580106146586
2024-04-30,H2,1,15.359991388730652,1.169103321046729,9.341589960296645,6.02689966062109,4.063872438612755,26.66452343791281,Weekend,8.398055266177126,1.7025636719604387,40.81520608429976
2024-05-01,H3,5,?,7.591424289396742,5.000368882535659,7.430008678564662,8.12878018967957,65.26161219584348,Weekend,9.693898953485089,3.1994009281530955,32.515346137903784
2024-05-02,H3,4,?,4.724601666664096,2.930043414667054,7.826113160567508,2.2587401416865927,58.256765731706025,Weekday,4.492570143550553,3.1091976869098876,34.80563069164462
2024-05-03,H1,1,13.664622222664459,10.718233740013773,9.057355173876967,5.164698652243194,13.399106660487535,82.22464709530827,Weekday,5.144042878388715,0.9050302988207348,37.23742002006124
2024-05-04,H2,4,28.890142428995166,8.594314246081927,3.6760126840843563,2.6073133634283447,14.941574558054825,68.93025961288203,Weekday,8.534317576068947,0.24741160928348382,10.47177207164285
2024-05-05,H3,2,38.49865101072308,?,4.074250109036451,1.590889546544462,2.4816628725034295,74.5746388610587,Weekday,8.026212364584083,2.1372138067340973,11.691111581983538
2024-05-06,H5,?,11.202861098355095,9.056574647552088,1.4428945896041745,7.782940022671452,3.6295380566179536,?,Weekday,3.344361221153446,1.9173919257628684,17.190521527449494
2024-05-07,H1,5,23.926990429487176,10.79123164294682,?,3.820443806008364,19.18810508077329,44.58605671202804,Weekend,6.025843954389861,1.2028024986310193,5.118731033924174
2024-05-08,H2,3,12.091085872382378,12.716070812017247,6.65383819318942,4.576986052941367,5.871339143064076,41.06812350572743,Weekend,9.084605895237171,3.681579074897585,20.273036409799857
?,H3,3,27.815319320488307,8.412360207223145,1.8367944865106367,5.638965174467582,7.304908364194096,57.9409610735449,Weekend,8.808315741101795,4.198239531169267,27.136683860386793
2024-05-10,H2,5,27.95741379537407,14.320501269531297,5.840497799441605,5.794235965706402,2.5388695776770476,71.07195781342968,Weekend,9.50166050249796,2.7704566943413216,43.848411173437356
2024-05-11,H5,3,20.5136264879193,5.375328927511893,4.5193600388882995,0.3192909311073011,12.575743071284611,54.72174405267474,Weekday,8.83833352058953,0.4911075266999332,25.811402670652278
2024-05-12,H3,2,17.85975938025461,11.507335997387942,?,1.8192489645929362,2.358938991824371,20.69956664305279,Weekend,9.220751946702139,0.1853331177799683,6.158334555014309
2024-05-13,H1,3,19.39970839036535,8.256958265288107,4.218330588792387,0.24579176617001774,0.4975360053031852,61.41231623269553,Weekend,8.973948723916049,0.23762441480553176,20.786703408850396
2024-05-14,H1,4,37.14730269791909,2.109217352027681,4.385385651286375,?,8.60881738366086,77.19020448122308,Weekend,4.315846596651583,0.7064053570470924,47.547957749415005
2024-05-15,H2,2,22.14963696007183,5.205487590783726,8.013884488064786,6.604226997487061,1.8242815615011598,?,Weekday,?,1.8192437246122277,30.133781798153024
2024-05-16,H1,4,31.191026764518128,9.747593912070904,0.15727735240063212,0.14405422260828882,12.083272137233322,33.394422798419384,Weekday,5.910159354025632,3.7440395628102534,13.524484789051689
2024-05-17,H2,4,?,10.062462559450495,8.148274226623952,4.584593244236279,10.80856147263698,44.814266626333435,Weekend,7.431145759110118,2.13661569836538,7.9521766032981756
2024-05-18,H4,1,23.504138242704588,2.005551802951884,9.466328355953484,7.652163179874573,14.42217215983286,55.188023059178015,Weekend,6.126811533870409,4.646264023021262,49.31349521216723
2024-05-19,H2,5,23.8898930229915,6.554101849956396,3.9934343175278206,6.357869082735962,19.358163287481965,58.52392550255015,Weekend,5.472384288448552,?,10.29624089832583
2024-05-20,H2,4,13.09898890321612,1.8093614633940016,?,0.6138052207727327,19.18989739470241,62.519456763945854,Weekend,6.29058744693793,2.476742755388344,33.078669325612466
2024-05-21,H5,4,38.50095140900633,8.162362158079326,0.9539262929052461,7.736128772539686,0.39234752920890514,50.31139901728544,Weekend,8.76139424678932,3.4650522216402373,16.545854980931786
2024-05-22,H5,4,13.764882557015458,3.582308590039254,5.457441977010963,5.702184556596302,11.575362262881299,81.38843448950323,Weekday,6.9385092594242685,3.095064289167099,32.4107323317274
2024-05-23,H4,?,13.936417529578204,11.417030694876441,4.493261866822551,5.220167174981424,19.39569086769518,45.885949307999006,Weekday,9.354869806076316,3.382649557020982,12.753328398590497
?,H1,1,14.81282165769018,6.8167994763528155,6.075514993857762,2.656307240343703,11.0018207696242,81.00780324298069,Weekday,4.169735355757563,2.7236954298436618,46.68180295817173
2024-05-25,H4,3,36.10245140644339,5.426270690645595,5.429022753425277,7.628199157369167,?,37.92646178466091,Weekday,8.3607216660042,4.159234267386384,17.679601187270876
2024-05-26,H1,4,39.61304944113655,10.022561752632381,6.920722287606415,1.3091724400946703,6.5584497306970295,89.87279399669424,Weekday,4.84063555981581,0.2798546578445854,13.90009804815235
2024-05-27,H4,2,38.1654804568117,10.078496503410886,7.674330687502185,?,13.527748315905663,30.893973217965744,Weekday,5.708813073728329,4.95366004009011,15.689278851344781
?,H2,4,21.461066792063377,11.149980331601554,3.7204531306024604,6.663446307873105,18.169571675949193,57.564613078175306,Weekday,4.247565961711569,3.318834132668473,25.683057060804252
?,?,3,24.467422157780884,13.536943434475505,3.586348161893201,2.8723919617989315,7.142827603392181,59.50148937898485,Weekend,9.075490652553285,1.8897801055789527,16.312231126199364
2024-05-30,H5,4,30.09664004443711,6.333401041223615,5.601502980673008,3.0162474057389463,19.794444106537735,35.0051162262851,Weekday,8.914103946093494,1.0527040594118298,24.24673111763865
2024-05-31,H1,3,34.38393151970861,7.6037253724650675,9.784241181605964,7.282329994197789,5.870551185270401,33.90759694642091,Weekend,4.018600156271225,4.303395558654132,32.74240176773374
2024-06-01,H1,3,37.54117217314095,12.86135267042049,4.689659285869312,2.3991237126586133,4.779849592540204,59.88493515807938,Weekend,6.016209304931068,3.566908995418512,6.920988559497065
2024-06-02,H4,1,12.62978796537201,?,1.334054848833005,6.412445588355353,8.151893971467095,40.34349802158574,Weekday,8.934296534700419,3.731312653125949,?
2024-06-03,H2,5,13.855402733670038,4.051960429843581,?,6.055107978689635,3.9825182661548797,?,Weekday,4.064102477616093,3.3356651743952055,12.104905689088058
2024-06-04,H2,1,32.06391220948974,9.755879076858992,1.8864742813405644,5.029264471845297,16.960257471138295,84.85664010149748,Weekend,6.389267727628104,3.1538693000347537,36.73497440833826
2024-06-05,H1,2,38.886134408576645,6.760299834503188,5.926571837889204,2.2371220937187433,8.012047935712157,34.158373832280255,Weekday,6.2495171982598645,2.907998017588831,40.84981489463501
2024-06-06,H1,4,27.01394078290334,9.280102063863426,7.696208326056812,7.024981709343657,?,52.06847790679727,Weekend,6.1652039151241365,4.029517455973739,37.55091685597753
